score_metric draw_metric position_metric var_pow draw_pow 
770.656526329 0.000253370236663 2.0 0.899418401009 0.41081277371 
691.806267828 0.000539957775132 4.0 1.1221541602 0.490992029396 
681.75344583 0.00133299507075 4.0 1.05679219435 0.466814804344 
1349.73845156 0.0032437429289 8.0 2.17952902943 0.91037069751 
687.197298173 0.00331823879982 2.0 1.01223836517 0.454436224683 
680.073318778 0.00390849598253 4.0 1.15840132381 0.507298557028 
706.709694569 0.00477667799547 0.0 1.05915773944 0.46593993131 
668.410739983 0.00711717610271 8.0 1.17740151028 0.514929467451 
700.137057035 0.00901392720847 8.0 1.02079392294 0.461076981552 
684.268349444 0.00994526026959 2.0 1.19782467742 0.518287857276 
686.634021079 0.0160028640453 0.0 1.01553649869 0.455647215786 
667.086045344 0.0191936983804 6.0 1.11546701139 0.487422754736 
713.952803235 0.0193684388403 2.0 1.08140886162 0.480945516181 
685.716521625 0.0203848637751 2.0 0.99265622675 0.443995735918 
693.611419158 0.021740465103 2.0 1.14185595437 0.498435148424 
702.8889224 0.0273966275171 4.0 1.17529504793 0.516148363484 
664.732519024 0.0279570564085 2.0 1.10542821029 0.487987470225 
684.765141636 0.0290365799646 4.0 1.09691498911 0.481976886758 
670.230595433 0.0292446037382 8.0 1.06577721979 0.471407267126 
701.366442653 0.0296006217006 2.0 1.15305110565 0.508867249592 
1409.09161997 0.0315050606067 4.0 2.34116979974 0.97085672238 
792.311005154 0.0327170474161 4.0 1.4 0.600484911436 
707.781293147 0.0332535342809 4.0 1.00961811666 0.453975513315 
704.070355741 0.038666128799 2.0 1.13514754727 0.500454690138 
713.659968765 0.0448403730079 2.0 1.01095737053 0.452743355092 
691.320705868 0.0496044191828 6.0 1.10819601263 0.488560165122 
705.313588563 0.0500458095798 2.0 0.971028267534 0.438159245095 
691.731552441 0.0509720820602 4.0 1.11258904765 0.491331747598 
701.630375333 0.0532621786351 0.0 1.15625275545 0.503440201344 
700.157621308 0.0540457674223 2.0 1.01812169833 0.450719259541 
685.936675585 0.0623095814352 4.0 1.11791789021 0.489999052437 
668.735809074 0.0666085155287 6.0 1.13932039407 0.499168254809 
673.291851776 0.0725665618012 8.0 1.1342825088 0.502585996634 
688.603543407 0.0731114138045 2.0 1.013168251 0.450145640873 
689.221739644 0.073988893195 10.0 1.10963917905 0.491488104936 
684.865863459 0.0746851438457 10.0 1.03110594446 0.462702259063 
659.897925623 0.0748573912661 10.0 1.1168640921 0.492172372711 
700.063338619 0.0767858070898 2.0 1.07762984109 0.47774487761 
704.102573798 0.0772357772166 6.0 1.04582765984 0.465273664825 
662.973674499 0.0782830943698 8.0 1.07431705965 0.477708827306 
773.337358927 0.0801133924035 0.0 1.32632480446 0.573540777766 
673.901396689 0.0891202211202 4.0 1.08972777594 0.477395750573 
687.632380032 0.0932474200069 8.0 1.08000065069 0.478458808432 
693.132358743 0.0971625151007 4.0 1.15307450626 0.504661980219 
675.800600462 0.1037624623 6.0 1.08423798679 0.481470618113 
681.626040745 0.105848605002 8.0 1.12823443431 0.496998525411 
696.50113076 0.108308184515 6.0 1.12190148242 0.492960139341 
1219.98540609 0.10886291 2.0 2.0 0.85 
693.231559742 0.11075903382 4.0 1.12555302386 0.496736351261 
687.573726859 0.114560172431 0.0 1.12769348273 0.493103374441 
692.120843965 0.115179993623 4.0 1.06737532949 0.472673454342 
1428.47823405 0.118569721071 8.0 2.34391821783 0.973472845815 
712.185579994 0.119563242335 6.0 0.98522731671 0.442628096563 
704.443294502 0.119726954329 4.0 1.15 0.50068213582 
672.982060331 0.123418912974 10.0 1.05643731309 0.471081107952 
989.973259769 0.127217667922 6.0 1.68479362916 0.717725486755 
1628.42180716 0.138996717132 6.0 2.68550912242 1.1113257104 
694.392732954 0.142066867359 0.0 1.10655827536 0.48478449529 
702.014375235 0.145965754548 2.0 1.03632783723 0.461561408153 
737.834456903 0.152648455253 0.0 1.28643727406 0.560992240661 
704.611236863 0.15367377738 2.0 1.09868544574 0.49112971248 
698.731180566 0.153729330946 4.0 1.072534024 0.474417262111 
703.028314634 0.154683130148 6.0 1.05409357226 0.468940576008 
699.492897436 0.158544756644 4.0 1.08492123309 0.482762307305 
662.553663356 0.164348460672 6.0 1.11879199801 0.489258112901 
835.48351294 0.165263529021 8.0 1.44720734021 0.615151820836 
981.834903993 0.17013709 2.0 1.65 0.7 
737.247835574 0.181749206433 6.0 0.942112157214 0.423792876948 
691.198639661 0.194602106089 6.0 1.1221684884 0.493992292901 
697.69378392 0.195286949731 2.0 1.01402551266 0.451997067982 
691.831459777 0.1958251687 4.0 1.13970246626 0.502980342663 
684.32772258 0.198043098021 8.0 1.11748821041 0.49199223515 
685.3598546 0.198116293814 0.0 1.0681238028 0.476857250791 
710.093940827 0.204415693662 4.0 1.06753060575 0.474989892703 
690.400774286 0.205639102894 4.0 1.03671304407 0.458395192613 
683.304723367 0.206956404446 4.0 1.05372206517 0.469508896157 
704.719224309 0.211489832713 2.0 1.17631655826 0.513471353337 
692.173263963 0.215977138756 4.0 1.05303352512 0.469070013006 
684.80805961 0.219669532463 4.0 1.12445096824 0.49401861486 
714.515467507 0.22894044048 0.0 1.05731368867 0.470622655199 
688.942506324 0.238458645511 6.0 1.18564728243 0.519936581334 
688.67296953 0.260201042203 0.0 1.05743318205 0.46848706595 
705.232301384 0.270239164907 2.0 1.16557576167 0.512959577327 
690.103475616 0.27333999102 2.0 1.11220265361 0.486841077869 
698.01551519 0.280525116006 8.0 0.999310076915 0.445388569894 
672.371331153 0.282477018543 4.0 1.10482363459 0.491461230995 
683.168856651 0.296942486192 4.0 1.12823435148 0.498895971484 
717.693468881 0.317672597089 6.0 1.24761762567 0.54909767819 
703.969311335 0.321666208993 2.0 1.1527757058 0.508219798148 
699.772993363 0.323057809295 4.0 1.14547824779 0.508074619715 
693.190760718 0.32783012431 4.0 1.05372890748 0.467432649609 
680.13466776 0.330653188028 8.0 1.09056010219 0.483723680877 
688.512031482 0.332417619556 0.0 1.02908852115 0.461486666864 
708.173379023 0.336206066415 4.0 1.19709496291 0.52404646017 
716.879138802 0.342423464968 2.0 1.19812995421 0.525371199355 
1170.12185059 0.34713709 6.0 1.9 0.8 
690.290492366 0.347250868574 4.0 1.12650056526 0.489954716638 
670.04788548 0.347914857756 10.0 1.14430641271 0.502097897149 
722.962379731 0.35005297157 4.0 1.1793647821 0.513210491086 
701.546720352 0.360071256523 4.0 1.02201919842 0.458910334111 
683.163718192 0.367083303131 0.0 1.14372373552 0.506666968053 
700.692040902 0.367782267174 4.0 1.00038790447 0.448715456398 
702.708213236 0.367843628902 4.0 1.16704324306 0.51395093381 
706.585111573 0.386763932343 4.0 1.22122524366 0.536355488236 
680.897922868 0.387571090625 2.0 1.10572273166 0.493929380409 
769.878574283 0.390315224929 4.0 0.905220377047 0.41441195951 
709.322420563 0.390654595683 2.0 1.24277088397 0.540847838648 
693.813925505 0.40047651485 2.0 1.16373934744 0.506550094487 
689.800341872 0.414862698771 4.0 1.1549757126 0.501399121382 
705.593606909 0.416334097283 2.0 1.13750122428 0.498017330694 
698.842090029 0.422837778767 4.0 1.16078101001 0.514545642223 
725.31196177 0.426890609001 6.0 1.28498106553 0.562482723484 
719.126592792 0.429227496456 2.0 1.09353393861 0.4791092966 
687.931979457 0.42988662936 2.0 1.09294119396 0.485904399261 
751.341539689 0.433044728182 2.0 1.25 0.55 
664.950436666 0.436293929978 6.0 1.10584009194 0.492678892133 
698.314052537 0.436961738819 6.0 0.996605074648 0.446477342935 
687.464612525 0.442686005503 4.0 1.12806621865 0.500794955485 
703.641890038 0.445444721943 0.0 1.12708947865 0.499580841985 
718.439022981 0.448759737907 2.0 1.18516032566 0.520885694265 
687.071459117 0.464419358872 6.0 1.06173641163 0.466084488011 
697.889371471 0.465708268605 2.0 1.20718767658 0.526521102769 
700.62988444 0.481587822065 6.0 1.15024059789 0.509538866909 
688.160450673 0.482163803459 8.0 1.1789569231 0.52177111468 
683.747655877 0.483226636633 0.0 1.06412922993 0.4754411871 
682.499519746 0.492464484807 6.0 1.08944137468 0.484106730302 
688.209334341 0.495969703816 4.0 1.12114290777 0.492494551081 
700.589792832 0.497069005656 2.0 1.03740985312 0.46263343181 
697.136250639 0.506459498364 2.0 1.11361800538 0.489233123307 
695.185277188 0.507906225585 2.0 1.18885219526 0.521469243212 
757.651587795 0.510746307073 2.0 0.910488380627 0.420005963553 
830.613997315 0.512907367823 2.0 1.43616149575 0.617982178411 
792.825266455 0.513248858101 2.0 0.877385743586 0.401418099689 
715.161711019 0.515921597428 4.0 1.07724353816 0.47937128944 
696.04359338 0.534649242227 6.0 1.14745816261 0.509588148927 
688.134212806 0.535739883674 4.0 1.07425522034 0.482571821767 
684.770261479 0.536782667007 2.0 1.10858706488 0.493419403284 
663.885910631 0.555285430222 2.0 1.06141131703 0.471349099084 
749.086970243 0.561049259818 8.0 0.905188733508 0.411098874871 
687.131213864 0.564780579293 2.0 1.09533733436 0.490854464575 
683.204685656 0.569210172103 2.0 1.10175547696 0.48803913932 
1464.33365831 0.57213709 8.0 2.4 1.0 
680.91267296 0.5927774668 4.0 1.13126687711 0.492187470493 
707.695005676 0.604388894243 2.0 1.04063048961 0.465030378192 
697.309775463 0.621227865207 0.0 1.19808531179 0.524937212099 
702.011566464 0.625046083146 6.0 1.01724861813 0.457276442545 
777.654021907 0.633353126704 4.0 0.907303884858 0.408285425484 
682.066332651 0.636739941049 4.0 1.13290414425 0.503949612881 
727.486524942 0.637358276243 2.0 1.2265648768 0.537071266581 
761.143616425 0.644409465294 4.0 0.936874598825 0.429005864944 
1372.06926064 0.65986291 2.0 2.25 0.95 
765.921115952 0.669560799869 2.0 0.902309125233 0.411243502517 
685.233152959 0.674642720426 2.0 1.0890754047 0.485567834973 
822.247206832 0.691948890641 8.0 1.43463918033 0.617296375913 
693.239527793 0.716570737749 2.0 1.13827067898 0.505574339919 
746.308807073 0.728159938326 2.0 0.950528602223 0.429653416613 
689.631557687 0.736685466744 4.0 1.12248111605 0.501976419844 
721.67261361 0.73696361524 2.0 0.961014534729 0.42866399691 
713.609348895 0.739768249493 2.0 1.17601959719 0.518271203659 
1416.04099167 0.748079150174 4.0 2.26021844257 0.93157553429 
694.611997044 0.749669233178 0.0 1.02638231181 0.45921908631 
678.465510767 0.769395401039 8.0 1.07233316995 0.468278488245 
683.610706592 0.771884821971 4.0 1.06574383642 0.476377164126 
689.017738576 0.772211115153 4.0 1.12921675117 0.502892470431 
712.410702548 0.774197396972 4.0 1.2454316289 0.530828607611 
691.827842536 0.775297002484 2.0 1.09315248092 0.480696295832 
690.432522325 0.777405607041 4.0 1.08341827759 0.482140349668 
681.478455662 0.793737196089 6.0 1.15784547406 0.504174009081 
724.529174123 0.801443339323 2.0 0.940146098753 0.42254857456 
724.305747782 0.822922096107 2.0 1.20936903924 0.524499669183 
704.18902236 0.837369531748 0.0 1.08255017258 0.471001791733 
712.786976729 0.859558985363 2.0 1.10331036703 0.482648215704 
1127.37985595 0.878511088398 4.0 1.87905800035 0.806836571659 
700.651422534 0.88161363067 0.0 1.02508043089 0.451576682285 
712.129631791 0.90003537699 4.0 1.10876112325 0.495987193792 
709.00545222 0.91699906572 4.0 1.16535384734 0.501304858723 
715.070640058 0.92053659833 6.0 1.24230722587 0.537095610534 
734.389119326 0.923915143406 2.0 0.98099930979 0.438655075638 
680.577972198 0.938833741174 0.0 1.13576994235 0.50497729767 
696.027424366 0.942430229673 4.0 1.15731139924 0.515513740047 
677.071355852 0.942860528782 2.0 1.05595592543 0.476210230318 
760.234741886 0.94425384918 0.0 0.938868360253 0.428750421903 
670.35811461 0.948808429174 4.0 1.12884270194 0.503453867435 
724.667963576 0.956779194129 4.0 1.24015593383 0.55281132967 
701.452304226 0.964032486431 10.0 1.00302094452 0.440311204101 
669.03972147 0.964998179887 0.0 1.11486397747 0.503712248592 
675.757225982 0.967120109807 2.0 1.11980911125 0.489980157351 
717.056394689 0.97222393202 6.0 1.19237304409 0.520528441391 
686.565455053 0.97325896977 2.0 1.09599386982 0.480646012497 
762.81332751 0.982288292877 4.0 1.30786685341 0.55714695409 
685.29046854 0.98506302621 2.0 1.10382863714 0.479590738099 
715.922094768 0.997936433076 6.0 1.24717510487 0.552366561638 
710.808480257 1.00887824633 4.0 1.20315830271 0.530684062796 
682.724142856 1.00977195335 2.0 1.08743647498 0.472132971629 
716.395032262 1.04836238105 8.0 1.15066348226 0.497343846707 
688.319708568 1.05912639961 2.0 1.17730647145 0.518250873995 
701.546460036 1.06365640144 2.0 1.18045183899 0.525270073513 
