score_metric draw_metric position_metric var_pow draw_pow 
706.709694569 0.00477667799547 0.0 1.05915773944 0.46593993131 
686.634021079 0.0160028640453 0.0 1.01553649869 0.455647215786 
711.23618921 0.0399298985839 0.0 1.07748543884 0.481256124638 
701.630375333 0.0532621786351 0.0 1.15625275545 0.503440201344 
773.337358927 0.0801133924035 0.0 1.32632480446 0.573540777766 
687.573726859 0.114560172431 0.0 1.12769348273 0.493103374441 
694.392732954 0.142066867359 0.0 1.10655827536 0.48478449529 
702.030793488 0.149794640128 0.0 1.17735398792 0.515008096172 
737.834456903 0.152648455253 0.0 1.28643727406 0.560992240661 
701.364475835 0.166641589489 0.0 1.10317135852 0.486622494697 
685.3598546 0.198116293814 0.0 1.0681238028 0.476857250791 
714.515467507 0.22894044048 0.0 1.05731368867 0.470622655199 
678.095358403 0.249098073443 0.0 1.05736409049 0.464060281838 
688.67296953 0.260201042203 0.0 1.05743318205 0.46848706595 
689.185003862 0.280938392794 0.0 1.02108721459 0.460973693102 
687.711525144 0.282945888248 0.0 1.11070969375 0.49476934286 
688.512031482 0.332417619556 0.0 1.02908852115 0.461486666864 
674.181997469 0.358954472577 0.0 1.07262659435 0.473138821939 
683.163718192 0.367083303131 0.0 1.14372373552 0.506666968053 
681.389158264 0.367831983566 0.0 1.11695785591 0.492202593825 
703.641890038 0.445444721943 0.0 1.12708947865 0.499580841985 
693.955875929 0.477538073953 0.0 1.12893346086 0.497172526728 
678.09267293 0.481798511333 0.0 1.13062825149 0.503918283776 
683.747655877 0.483226636633 0.0 1.06412922993 0.4754411871 
687.097739758 0.498096465219 0.0 1.13957178516 0.49959411279 
698.222207589 0.548189267926 0.0 1.0766183907 0.482615407803 
711.929728859 0.580767426419 0.0 1.01490928921 0.455864331815 
884.696926217 0.587956201764 0.0 0.830287088208 0.383370869685 
697.309775463 0.621227865207 0.0 1.19808531179 0.524937212099 
680.189231966 0.652922051729 0.0 1.13041912712 0.504043876833 
696.501487178 0.676175870014 0.0 1.09664652636 0.482264530862 
688.860800694 0.737554718966 0.0 1.11721223828 0.487573835123 
701.549415598 0.743570476538 0.0 1.08676630759 0.480114654983 
694.611997044 0.749669233178 0.0 1.02638231181 0.45921908631 
691.558121176 0.752253576054 0.0 1.11867059949 0.484292632185 
665.129908502 0.796772034703 0.0 1.08766388024 0.473368414306 
692.197713434 0.797613698789 0.0 1.10516711485 0.493192528252 
704.18902236 0.837369531748 0.0 1.08255017258 0.471001791733 
686.579214957 0.852747748602 0.0 1.02269157537 0.449794408242 
700.651422534 0.88161363067 0.0 1.02508043089 0.451576682285 
690.440425919 0.937394721035 0.0 1.04317816738 0.462210986447 
680.577972198 0.938833741174 0.0 1.13576994235 0.50497729767 
760.234741886 0.94425384918 0.0 0.938868360253 0.428750421903 
669.03972147 0.964998179887 0.0 1.11486397747 0.503712248592 
705.17848994 1.05194456261 0.0 1.10753499904 0.489148689742 
710.607577108 1.05791061561 0.0 1.09523545418 0.493123143214 
703.384504464 1.06544612761 0.0 1.03481042544 0.454001309667 
967.450281698 1.09404388908 0.0 1.65513524159 0.711610410336 
687.189746942 1.1420654363 0.0 1.06550682925 0.466610039316 
696.701325813 1.17233031233 0.0 1.24067741945 0.548558779202 
699.117254962 1.25812850029 0.0 1.11979875657 0.485264636572 
701.885423048 1.27653568448 0.0 1.01929526591 0.460445102164 
684.34154596 1.29218446653 0.0 1.04313293995 0.476484919751 
719.417516926 1.3039480086 0.0 1.19637243174 0.511146711928 
720.810421318 1.31410808859 0.0 1.22054085619 0.53908629389 
834.259710162 1.32545968603 0.0 1.45639980979 0.640008781591 
692.846019442 1.33316720811 0.0 1.14681418207 0.514636028347 
1073.61273824 1.34713048909 0.0 1.83130138957 0.764572426522 
703.825388139 1.42929387448 0.0 1.09992826112 0.494783476903 
686.118975875 1.45790314468 0.0 1.13261104759 0.50892204953 
714.343610098 1.46439132462 0.0 1.027117009 0.466135516714 
680.149876843 1.48530752615 0.0 1.11253744962 0.484360961332 
699.221728516 1.54054705665 0.0 1.18255165002 0.529970392328 
698.291358717 1.5463296529 0.0 1.11575673271 0.483055847313 
689.146936205 1.59261395077 0.0 1.13387055616 0.487876169751 
709.078524984 1.60037974334 0.0 1.15219764558 0.49714315978 
708.121160245 1.60045960465 0.0 1.03005611301 0.451415707488 
687.54752462 1.63526146527 0.0 1.02812041876 0.466706197382 
697.597522094 1.65654634946 0.0 1.18356078323 0.504527207666 
686.565137075 1.71038032638 0.0 1.09265714159 0.488784892666 
709.952307176 1.71934966288 0.0 1.20514853301 0.513453279047 
677.17790449 1.72224774186 0.0 1.07272014118 0.484327822132 
682.737023596 1.7416718327 0.0 1.07768659943 0.465481450362 
679.19609004 1.76585214562 0.0 1.12749546605 0.505464260442 
685.663216676 1.7801748326 0.0 1.12541540792 0.505944880183 
688.854225398 1.7829765564 0.0 1.20601145183 0.510285091224 
697.461944871 1.79766173036 0.0 1.11701618485 0.501902899954 
694.298105865 1.82570269185 0.0 1.04896827151 0.455829374364 
715.697750276 1.83824994184 0.0 1.02692014004 0.44555375365 
703.048303682 1.84053006525 0.0 1.17748813476 0.52257439062 
710.570937319 1.87258097511 0.0 1.01192127773 0.462580821491 
705.04659628 1.91256174353 0.0 1.14602155388 0.491027346383 
691.888946797 1.96648394814 0.0 1.14031846533 0.486427454118 
709.125874502 1.96884167532 0.0 1.04346988463 0.472436495471 
699.466988406 1.97534866399 0.0 1.15487363951 0.493146161616 
678.720284253 2.01470195837 0.0 1.10832235402 0.477300596991 
707.226671173 2.02270737266 0.0 1.17522564947 0.502684959726 
678.683287767 2.07889903538 0.0 1.05139085335 0.454407382713 
710.432563462 2.10519901454 0.0 1.21595509724 0.538487557312 
671.899430984 2.14864653875 0.0 1.0958557437 0.474360517036 
683.834812615 2.15233919711 0.0 1.06704079644 0.485883776683 
700.123485586 2.16095313123 0.0 1.11295445538 0.504269550535 
689.046563116 2.16577050925 0.0 1.10800652725 0.477663848127 
699.600118191 2.19061400522 0.0 1.05879096406 0.479415914067 
694.800394192 2.19339282834 0.0 1.09317668815 0.468627028436 
685.331477904 2.22188900736 0.0 1.0918029614 0.465763840408 
674.154407698 2.31233150466 0.0 1.14736233323 0.492515612333 
712.167606198 2.39793705635 0.0 1.05752763364 0.461260361468 
695.390665879 2.39980240323 0.0 1.06916371872 0.489322334015 
676.906291181 2.4346280871 0.0 1.15366382462 0.496299081996 
700.658693387 2.48123939711 0.0 1.14941903957 0.518988167754 
698.800975321 2.53710875293 0.0 1.16261354474 0.522451123797 
710.928552896 2.56487101519 0.0 1.20088142997 0.537953258641 
697.779194421 2.58695997743 0.0 1.08260745379 0.490353660055 
686.175011054 2.62659686308 0.0 1.12669797367 0.482522345651 
690.015616495 2.70246676725 0.0 1.15697958411 0.496309136786 
709.184144195 2.71353339613 0.0 1.10605406882 0.471221918976 
699.923848276 2.71720370933 0.0 1.06183184958 0.458821439126 
683.48031974 2.7330682356 0.0 1.06745887672 0.48687479103 
674.00177587 2.73963692046 0.0 1.09478786159 0.471044963204 
796.9933518 2.74522882408 0.0 1.38335475685 0.577654322449 
699.654507714 2.76101566822 0.0 1.01920091927 0.44201239221 
710.767622596 2.80868222558 0.0 1.16861473273 0.496386792498 
679.939505615 2.85901141526 0.0 1.0715544245 0.457413611744 
692.773212651 2.86802906284 0.0 1.03886790633 0.476246741378 
680.799199053 2.88689607741 0.0 1.0986216423 0.502880479382 
717.822601122 2.89293112761 0.0 1.21814485991 0.54447327078 
691.266251502 2.94360093659 0.0 1.03756406594 0.473937887938 
696.698934316 3.00458070632 0.0 1.15282788971 0.490673125928 
698.101819562 3.04670707686 0.0 1.068565628 0.454681665413 
681.719332071 3.04841106089 0.0 1.06715080924 0.457307773173 
706.548471884 3.06565670191 0.0 1.11036679544 0.470813102363 
686.310496913 3.06830041327 0.0 1.07885560829 0.492283279414 
696.909300649 3.1154400609 0.0 1.12601169609 0.510269062099 
739.268415432 3.12783440812 0.0 1.27699159249 0.578879108116 
700.638495239 3.17284618656 0.0 1.12049260609 0.515945893945 
698.258475509 3.22254096979 0.0 1.18228296367 0.496651320917 
686.586398033 3.22451719644 0.0 1.12918990602 0.476960367936 
705.877519642 3.26635956339 0.0 1.15893358801 0.489115779191 
682.342731282 3.26890456658 0.0 1.09085832011 0.467099096845 
669.125676194 3.31249510083 0.0 1.09960738039 0.468340466622 
709.090729015 3.33888137385 0.0 1.15924042355 0.53202921181 
691.296422785 3.34232660389 0.0 1.02422749939 0.47224889324 
682.578353064 3.37299579139 0.0 1.07692438379 0.457174083356 
699.065552906 3.38285713439 0.0 1.04834823352 0.445504432721 
688.159924674 3.39620338906 0.0 1.15459689623 0.524409315852 
693.523653522 3.43319464636 0.0 1.09243211772 0.504250603302 
702.563011703 3.43389827228 0.0 1.11232273746 0.466785711753 
707.883320333 3.45964707451 0.0 1.004447133 0.4315837182 
729.099088818 3.48516708188 0.0 0.976704048445 0.454904380574 
710.342620891 3.51260293573 0.0 1.19254284758 0.502941919033 
673.442114653 3.53619253963 0.0 1.12135541606 0.469482515378 
687.28090968 3.53993622586 0.0 1.109273077 0.508023528828 
726.236311313 3.56744584166 0.0 0.953339596176 0.414406511839 
886.258052189 3.57151812308 0.0 0.823689807957 0.400175869257 
716.051361087 3.61194541039 0.0 1.24930652725 0.567102878732 
689.778650145 3.62266833517 0.0 1.08595765176 0.457273634027 
685.214494008 3.67449043591 0.0 1.08807681601 0.461297862345 
711.304855324 3.68073725748 0.0 1.21831686112 0.555228835585 
694.331281312 3.69378234519 0.0 1.2135955564 0.503133173164 
711.499407596 3.80976344802 0.0 0.991743560724 0.421994189101 
690.75864734 3.82515385429 0.0 1.15766021783 0.487990351395 
692.989639457 3.84682442073 0.0 1.0344931525 0.485961311718 
680.294240742 3.85049635609 0.0 1.16331879955 0.535199000344 
705.789464141 3.91272400629 0.0 1.21881700315 0.504114521087 
682.672582727 3.94755933303 0.0 1.17306928076 0.488461948405 
743.964508405 3.98935498999 0.0 0.933459797636 0.40078276534 
701.896135068 4.00261799812 0.0 1.15797909586 0.534861174473 
728.903561031 4.0148127858 0.0 1.26163623194 0.524611340899 
1054.43153285 4.0462098262 0.0 1.76569068757 0.704610146968 
683.232277701 4.06777511685 0.0 1.10871796298 0.516045535777 
720.694746932 4.18124184866 0.0 1.19052453493 0.54849988086 
694.953472561 4.18220026581 0.0 1.07261191401 0.456613479564 
685.630971891 4.19073195908 0.0 1.11763059289 0.46466445184 
705.634197486 4.19952137201 0.0 1.00467396248 0.430647054237 
707.569350083 4.23145349802 0.0 1.0036887564 0.473553223822 
691.073073797 4.32461128247 0.0 1.14116322562 0.474468922033 
707.456639842 4.36435040435 0.0 1.15544523059 0.534438141088 
679.58125131 4.50021003155 0.0 1.14643269339 0.529037793781 
679.641980088 4.50913300643 0.0 1.09211706234 0.507664806014 
843.059064037 4.52747882916 0.0 1.46779290723 0.593175456004 
694.500691858 4.58314921449 0.0 1.11541914443 0.464832157565 
710.486076649 4.587817136 0.0 1.15441384855 0.532248746361 
744.587410148 4.6024880803 0.0 0.957977856054 0.404251192471 
689.404610891 4.60724885726 0.0 1.13805093286 0.473137071176 
1094.05345821 4.65198569073 0.0 1.85290647218 0.736179372092 
710.083859517 4.73051239917 0.0 1.17084492587 0.544483650957 
685.013348413 4.7667613188 0.0 1.13094134732 0.530589378391 
694.685192765 4.78364984381 0.0 1.06477986376 0.446273043152 
671.381391246 4.82580999499 0.0 1.1768686176 0.549011240248 
695.712270767 4.8523720095 0.0 1.10873455008 0.463126246206 
718.993936313 4.85347553397 0.0 1.24992022083 0.510534389631 
689.510324342 4.8746354706 0.0 1.09664369405 0.454772373478 
692.421982937 4.94182765599 0.0 1.11146937146 0.462831125701 
677.700196413 4.96416983898 0.0 1.07297597412 0.506465969519 
685.936207455 5.05725416385 0.0 1.05287824419 0.442563925914 
697.794576095 5.08060981194 0.0 1.13080776908 0.526258802493 
712.323205536 5.10052408416 0.0 1.20109560534 0.49825848304 
706.525187158 5.10763192746 0.0 1.10668605591 0.519421033789 
701.686947381 5.14542848901 0.0 1.01530856473 0.427011158004 
694.383249036 5.19569973743 0.0 1.08435306393 0.455592635894 
698.024000208 5.26102927561 0.0 1.02763263364 0.428055430928 
743.365581738 5.26237192282 0.0 1.3001369689 0.600413060899 
663.767506447 5.30707348047 0.0 1.14022536743 0.465604870306 
681.184516754 5.31609191682 0.0 1.05763235208 0.497005907895 
700.943632782 5.34594518991 0.0 1.13844073792 0.528480040473 
703.269011506 5.35081330614 0.0 1.03885888443 0.43369556733 
694.28224695 5.35422313694 0.0 1.10670834101 0.520073237754 
692.882701688 5.44810359903 0.0 1.06411555097 0.507505182953 
700.939871488 5.46984793073 0.0 1.14677524367 0.536487017353 
726.066141132 5.48678246721 0.0 1.01745146437 0.488084446237 
689.477425734 5.50279397708 0.0 1.03077722648 0.487872667485 
693.008951626 5.55866953061 0.0 1.09726191679 0.522073528989 
694.581624823 5.61495751761 0.0 1.01957950006 0.42699304418 
712.42179024 5.63220161576 0.0 1.14787003228 0.472118139019 
695.818200748 5.66001052185 0.0 1.03938497438 0.427188980208 
687.349217573 5.67587464442 0.0 1.19785439981 0.49051176538 
680.219550749 5.67766032562 0.0 1.13671435137 0.461511894297 
683.696264808 5.7036102459 0.0 1.11499886593 0.461061996471 
698.065876584 5.74212299439 0.0 1.11974596568 0.525668352305 
686.917989708 5.77554299437 0.0 1.05658344177 0.505135084416 
693.891990784 5.83722916823 0.0 1.16404475769 0.479759654596 
1047.2709746 5.84732388974 0.0 1.73082857117 0.781511974491 
705.045195587 5.86224606986 0.0 1.07658775066 0.444731401663 
679.355658755 5.86927652269 0.0 1.11310619661 0.459721545107 
732.988083108 5.95345532095 0.0 1.26454384809 0.591053616227 
699.390402419 5.97825511513 0.0 1.11336689712 0.528046484279 
689.073732572 5.98529907232 0.0 1.03577638769 0.489300079179 
685.04877143 6.00713921073 0.0 1.07260758718 0.50944446741 
697.141582656 6.03507800772 0.0 1.16631359468 0.550830199674 
699.12130157 6.10677141163 0.0 1.08696017017 0.449333641307 
675.578745626 6.13913860585 0.0 1.08383356997 0.444823176823 
703.788935206 6.17208662358 0.0 1.20892841243 0.493665093492 
675.540640513 6.19259327768 0.0 1.05747315714 0.434546289428 
729.502337817 6.22028543553 0.0 1.20239011657 0.567291810439 
695.198178183 6.261248341 0.0 1.099442701 0.450016854602 
679.150362208 6.28891756574 0.0 1.11298844562 0.455343922885 
705.662585859 6.38361232296 0.0 1.0426825994 0.500728290164 
680.509138514 6.39440589932 0.0 1.10561335187 0.521748967052 
724.790476888 6.4695625079 0.0 1.00561192931 0.486673211116 
704.610276975 6.51779222844 0.0 1.12129964593 0.528366657106 
723.979168518 6.60100435841 0.0 1.21087795544 0.483626386753 
685.133013736 6.61641005885 0.0 1.00710336703 0.482657705301 
699.746039803 6.66718932055 0.0 1.02537179876 0.4923708334 
707.013227486 6.87740169408 0.0 1.01294048649 0.491534404633 
683.609123334 6.91454802902 0.0 1.0514702484 0.508104980219 
715.466859019 6.92238156415 0.0 1.03647442311 0.502959975904 
668.955225551 6.93926863208 0.0 1.04433681251 0.506652157798 
683.008214037 6.96311070549 0.0 1.10670926205 0.532218402326 
696.042093498 6.96956540184 0.0 1.03966330653 0.500592929284 
692.142279455 6.98696414946 0.0 1.05822703242 0.429998599495 
691.65064776 7.03278422961 0.0 1.07559103754 0.440114700303 
727.024543211 7.2698550305 0.0 1.27709672633 0.597873092945 
696.407498851 7.39677850622 0.0 1.02551739647 0.496929759746 
711.01538225 7.46600314313 0.0 1.16407957086 0.465559607047 
687.12613218 7.61362131376 0.0 1.02846825064 0.500099357836 
722.595668288 7.68431801555 0.0 1.00159506503 0.407983870175 
697.277690664 7.70434147933 0.0 1.1024890361 0.531889355436 
686.854710981 7.74547359918 0.0 1.11599582846 0.451727312162 
686.615451752 7.7736469454 0.0 1.09057642277 0.436640677798 
680.85711003 7.78012310062 0.0 1.06364697697 0.513524924554 
677.604648196 7.82606196513 0.0 1.09824386384 0.438023773698 
685.785959308 7.85177905887 0.0 1.05612844476 0.427714278645 
682.845539712 7.85434958451 0.0 1.13209058631 0.451186221328 
712.735511581 7.88089351706 0.0 1.19075074092 0.474793657427 
700.085720819 7.90023682164 0.0 1.12566738651 0.450193169 
725.17328162 7.95273363339 0.0 1.18352294359 0.563951104445 
707.140474164 7.96900071115 0.0 1.17510992947 0.468879653671 
708.65001388 8.03669617841 0.0 1.18264267681 0.571807695209 
716.129943022 8.06207299661 0.0 1.03408874162 0.414398189672 
678.502016853 8.07540973642 0.0 1.13580995409 0.447250987619 
727.796951985 8.13208631068 0.0 1.21498628184 0.580244946012 
683.641844871 8.21340938421 0.0 1.08305915575 0.531158047172 
695.354689806 8.26530863979 0.0 1.07787226706 0.524987071949 
709.789595112 8.26573492471 0.0 1.11155877373 0.53855470847 
681.02399945 8.33970427137 0.0 1.0858692034 0.526633699411 
680.44666379 8.39134665527 0.0 1.07904998768 0.530420688718 
689.183988399 8.60931321156 0.0 1.08823712159 0.52788995337 
703.243643838 8.72405483513 0.0 1.0932197293 0.53326167847 
695.490795505 8.73787993793 0.0 1.10674013063 0.542206889436 
721.799843393 8.76899865511 0.0 1.18314448737 0.569830592331 
685.458055263 8.8022621804 0.0 1.16749489655 0.567803938642 
731.658316702 8.86822948635 0.0 1.29993726938 0.507909914499 
685.448969869 8.88433325531 0.0 1.07470941198 0.427911706078 
711.320541424 8.97817803951 0.0 1.06289108393 0.52312639048 
746.108211313 9.06846242385 0.0 1.29766944765 0.620133538224 
684.67258062 9.09169575554 0.0 1.10301261161 0.539559426376 
688.033302004 9.09224308463 0.0 1.17770135771 0.455669162241 
725.198388959 9.12470416125 0.0 1.23495700802 0.594007923812 
693.486896538 9.13776457559 0.0 1.09665526703 0.433756337564 
682.259128842 9.18681784775 0.0 1.13431902021 0.557044853923 
723.102650049 9.23239285161 0.0 1.00219846022 0.398242257671 
688.105078092 9.25234905017 0.0 1.00858848916 0.503333105358 
690.80803852 9.25293752944 0.0 1.07227466389 0.526016757467 
669.494375652 9.38520771239 0.0 1.07221491273 0.527824503995 
727.438034272 9.44958952818 0.0 1.00997712491 0.402417159219 
695.446568667 9.59999641893 0.0 1.08404633639 0.535598127634 
721.439886865 9.82655601667 0.0 1.1297351192 0.55641106645 
724.79392331 9.8663057807 0.0 0.982902671825 0.389447723321 
692.259964344 10.0141455698 0.0 1.13768270509 0.441206379818 
684.42480492 10.0670072648 0.0 1.04476493071 0.525167273033 
693.241658035 10.0972536341 0.0 1.00761303279 0.502271179197 
688.57103368 10.13703635 0.0 1.11887241588 0.555268692371 
719.755289573 10.1408179512 0.0 1.05976032515 0.416014910144 
678.319567801 10.1861058126 0.0 1.06412019844 0.527881630542 
687.260975659 10.2129350777 0.0 1.12897316821 0.55644235134 
679.354367531 10.2566219421 0.0 1.11518775185 0.546405012518 
695.713193667 10.3290358833 0.0 1.04757801601 0.520798477838 
696.099850837 10.4450309812 0.0 1.17324593449 0.449374010763 
686.786335836 10.5644772095 0.0 1.15223048269 0.570657074985 
787.215638961 10.5663437867 0.0 0.87330948237 0.449288425302 
