score_metric draw_metric position_metric var_pow draw_pow 
854.326212968 0.0202045572169 5.0 1.3 0.505075265556 
795.29797775 0.0207847785694 9.0 1.18733337942 0.496025194663 
768.030810027 0.0296443764065 7.0 1.11031201617 0.447725182824 
887.565882975 0.0302243861915 17.0 1.18391088465 0.480132158594 
866.429152351 0.0324953186434 3.0 1.0565010738 0.46048991341 
806.519019391 0.0341937719141 11.0 1.21646696543 0.535354373547 
788.063842477 0.0375214889171 21.0 1.09845565596 0.496619544569 
883.034818221 0.0433087061723 3.0 1.2990688016 0.501783120839 
900.321981243 0.0433129746345 11.0 1.30784335003 0.564916135318 
799.277891088 0.0542311655679 13.0 1.30153402561 0.552274749164 
1192.73816706 0.0548212886709 25.0 1.83807310501 0.738868166493 
833.283286669 0.0609454729311 33.0 1.17949332709 0.4872311532 
818.32777833 0.0617932897445 5.0 1.12794043699 0.46835811557 
750.846274676 0.0626061355401 13.0 1.08447437947 0.444558405174 
750.422910483 0.0707529739835 21.0 1.14553315882 0.453506426076 
859.360787763 0.0819506950625 7.0 1.25791127393 0.540331215708 
856.549294485 0.0849879724518 9.0 1.12522460981 0.480498506274 
836.669166472 0.0872685906835 15.0 1.0560888967 0.424596797577 
845.916912411 0.0928727757404 9.0 1.33216327772 0.586009849995 
796.788121569 0.1143092188 11.0 1.16146501198 0.51633673305 
883.766710269 0.122327003211 11.0 1.11429631007 0.433100129974 
849.09547778 0.128089420804 25.0 1.08357080371 0.489445471273 
827.717269328 0.154758401154 9.0 1.17902708616 0.507490378934 
856.337333129 0.192279328231 5.0 1.07690472142 0.422767362846 
887.561824493 0.1941462873 11.0 0.989742287882 0.396648237776 
894.240006924 0.200270398454 9.0 1.25790836893 0.511176500574 
762.677810738 0.233007909079 13.0 1.09121090371 0.432538825348 
851.350935453 0.240575672154 13.0 1.07020415427 0.457856209644 
912.750189423 0.268312294502 19.0 1.44933236275 0.592381844615 
811.9755937 0.277234440779 13.0 1.18514249662 0.512373533499 
891.556493497 0.285682480993 11.0 1.15039963152 0.46452731144 
781.316742486 0.320191137117 9.0 1.16848743024 0.455500550344 
905.344319036 0.326395136886 9.0 1.02507299556 0.418742157419 
789.376263596 0.37591135189 1.0 1.19657882334 0.523026907388 
820.1421634 0.472854165003 7.0 1.08261086229 0.471519174658 
788.926274734 0.51486291 5.0 1.1 0.5 
826.995460179 0.529109629386 17.0 1.42460903315 0.554281955631 
847.646355728 0.646659209662 15.0 1.34071881905 0.504767459916 
866.690737596 0.705093916805 25.0 1.33096269437 0.576416931527 
810.719635061 0.746233747923 31.0 1.18967211052 0.473444496795 
831.936501565 0.762879974646 13.0 1.10324789734 0.483553690438 
825.207812754 0.765996337264 13.0 1.27510858062 0.520242192816 
891.35584977 0.790710878075 7.0 1.36923571691 0.542724569825 
989.986685846 0.842585682278 21.0 1.6 0.7 
918.285786019 0.86513709 11.0 1.4 0.6 
826.972748374 0.867095904616 11.0 1.14889446977 0.495832520523 
837.387787516 0.892074287784 7.0 1.20952701374 0.476000687817 
771.453035641 0.900128539583 13.0 1.10936886324 0.505791909246 
835.74851242 0.902782304463 9.0 1.24114922538 0.54871158968 
863.320744071 0.938237823421 7.0 1.19397462089 0.446375169598 
878.603860479 1.04447420248 9.0 1.23160147607 0.474904896154 
1295.04530143 1.04486291 19.0 2.1 0.9 
872.044029404 1.04515807684 3.0 1.15239247346 0.457810581185 
850.311723993 1.05309093552 23.0 1.18205101307 0.462224840695 
758.966624667 1.13224791142 7.0 1.21205041613 0.476836077038 
869.07299677 1.13383069778 13.0 1.09675269537 0.426425717918 
868.411151095 1.21165997314 31.0 1.39572339861 0.619884218808 
843.09010228 1.25224692684 5.0 1.20695092834 0.453151476213 
851.098565285 1.33628309837 13.0 1.21133932543 0.510394075401 
829.899534828 1.34479085354 7.0 1.11554083321 0.457880530834 
1370.88609996 1.46513709 33.0 2.4 1.0 
829.077584306 1.51183949153 7.0 1.01139410297 0.446989173139 
874.623677591 1.6492112179 7.0 1.33042341834 0.603108745271 
795.347050241 1.68550511326 15.0 1.12871832301 0.498199103432 
873.621962722 1.75344574296 7.0 1.33071728871 0.504096518469 
834.286797976 1.8045386479 5.0 1.14472163634 0.502517526089 
845.202082868 1.94093833588 9.0 1.24736617856 0.511105708996 
870.722265137 1.9732272923 15.0 1.04137586238 0.466619254072 
840.164111412 2.00419843431 3.0 1.33140268757 0.523524116341 
813.360358134 2.04012930839 15.0 1.19086435289 0.541180596512 
782.746765624 2.29620174754 3.0 1.18314949448 0.440935588277 
975.752343884 2.39974025465 27.0 1.44716725106 0.54141110643 
837.709137912 2.46456648071 31.0 1.15158286108 0.467096470628 
885.25207668 2.46946926089 7.0 1.3148137349 0.578296355556 
797.820100259 2.50448352572 7.0 1.07292323047 0.438006787976 
817.602251829 2.60812406101 11.0 1.39608069427 0.57022685676 
8293.97541331 2.63513709 3.0 0.2 0.2 
863.785584475 2.68102727654 11.0 1.27051162771 0.490649636935 
1106.56282158 2.74159968131 21.0 1.74955818568 0.642569472444 
907.048034782 2.7447987686 7.0 1.40973311207 0.522536149721 
828.144703585 2.86901079174 17.0 1.30236213793 0.573966313275 
843.857565643 2.89383624434 5.0 1.05097055276 0.486286852158 
830.174273041 3.01610649258 15.0 1.17858045462 0.474571380598 
780.342721913 3.09927353066 11.0 1.25703949511 0.562352600986 
811.835100217 3.10409457824 23.0 1.33227884471 0.595483079636 
828.166902073 3.15283388798 7.0 1.04950339789 0.400424543561 
788.74072062 3.21326573065 11.0 1.14768227419 0.473541720028 
852.86291905 3.33352770079 17.0 1.04409171372 0.395697511551 
1017.26075577 3.4291322846 13.0 1.68811524975 0.69209458845 
818.128591565 3.75917876107 11.0 1.24889408775 0.512886632718 
1639.03530856 3.8621077575 27.0 2.49988217343 1.10909142575 
905.149654269 3.87569645388 13.0 1.33675167825 0.597465325803 
780.969836202 4.02417821269 7.0 1.16318240007 0.485105506094 
866.334948331 4.05813127859 11.0 1.16922857111 0.477084354835 
944.257155198 4.40894261017 9.0 0.962295056301 0.426433645662 
892.263441261 4.58396476481 7.0 1.29006078959 0.596308969892 
955.381186283 4.62948221675 21.0 1.51422022966 0.668561962235 
1223.87605206 4.6678586123 21.0 1.89710189223 0.849874964824 
1076.52248776 4.83655158653 19.0 1.7394721839 0.685538678748 
928.290979563 5.122473109 5.0 0.906491554348 0.391761787707 
875.725140085 5.19132144597 3.0 1.36926047441 0.630857950548 
897.518989988 5.25746288576 23.0 1.31035930752 0.474161562352 
873.705717114 5.38513709 9.0 1.5 0.6 
866.526116057 5.49950417322 21.0 1.21980900493 0.566258279089 
787.211174182 5.61429944834 21.0 1.16020705854 0.473157371493 
929.534429285 6.34373804633 11.0 0.967050246897 0.445333298012 
900.660347073 6.37822522336 13.0 1.39274543113 0.606396824479 
976.329478231 6.53250877015 15.0 1.32787545729 0.611775535041 
1619.26816624 6.64860134574 37.0 2.59571875974 1.17507229016 
882.753165584 6.72990078359 21.0 1.40661525651 0.587043873114 
954.846634602 6.81096627085 9.0 1.48053731878 0.674649308376 
820.161793718 7.00196220499 9.0 1.30406260056 0.612182944545 
943.98470891 7.11495442158 3.0 1.4074345769 0.561781448079 
830.78023445 7.26021797563 5.0 1.06211361806 0.520640079663 
947.40646034 7.44028046329 11.0 1.39066133888 0.539841122857 
818.955480687 7.48577589262 5.0 1.06598040339 0.397713753513 
888.5552322 7.90257375403 15.0 1.28787734422 0.500235097662 
1006.15141938 8.12082556006 21.0 1.43266874056 0.6213934728 
1135.98275109 8.32812768779 23.0 1.82991943338 0.789817000762 
801.92768732 8.39372516399 21.0 1.09106588 0.438065167269 
830.142493114 8.55433318824 17.0 1.26737434387 0.494301535251 
782.781990237 9.5514404048 9.0 1.2 0.405748170942 
853.017467329 9.78125300297 11.0 1.06723301398 0.529362460848 
886.237511062 10.090483837 11.0 1.14940563954 0.391827160857 
974.695606027 11.3608005165 27.0 1.43599805301 0.617616676564 
882.224179907 11.3976364633 19.0 1.09790135975 0.546235984354 
834.883280674 11.554910271 9.0 1.16026632094 0.57631240557 
886.966574951 11.6551455601 13.0 1.2 0.402779981466 
773.422462711 11.7738557603 7.0 1.13382468541 0.559800155182 
841.914518878 12.0924735863 9.0 1.24583260401 0.560760718958 
928.384470987 12.9162295496 13.0 1.40049742392 0.513938671629 
857.545377737 13.0234963988 13.0 1.28189098531 0.577555198969 
789.853349217 13.4332647706 9.0 1.10032862629 0.40522465853 
888.362036267 13.764425533 7.0 0.993375657336 0.373883365492 
1213.43728039 14.80513709 19.0 2.0 0.7 
1218.72770996 16.921396889 25.0 1.85351329118 0.87195537172 
843.13251427 17.0555528985 3.0 1.16862118239 0.629573970896 
941.862675945 17.4363834617 3.0 1.37993167844 0.726459400439 
954.508722316 18.7218721845 13.0 1.3470366581 0.441581765626 
860.618220531 21.7852343238 11.0 1.29834884893 0.352573992352 
