score_metric draw_metric position_metric var_pow draw_pow 
789.376263596 0.37591135189 1.0 1.19657882334 0.523026907388 
877.63217306 1.27430425097 1.0 1.08427748281 0.489788016034 
860.445753689 1.36018600502 1.0 1.17689626128 0.479405055686 
820.552899686 2.66194366365 1.0 1.06265116305 0.453472932639 
816.727240631 5.67203759891 1.0 1.09872115861 0.511351612866 
832.045903864 6.41773687364 1.0 1.17468679423 0.539709145011 
849.749386953 8.68914221066 1.0 1.14780214863 0.552845455484 
784.318397081 10.7809646649 1.0 1.18101101149 0.516904798453 
782.388887961 10.9786896765 1.0 1.16562410879 0.581241659279 
1521.16015508 12.70486291 1.0 0.7 0.4 
947.402356267 13.6539313288 1.0 1.2247785031 0.630509681334 
743.645236974 13.6975493531 1.0 1.20739860542 0.448721720638 
850.605163801 15.214446497 1.0 1.23158889685 0.371877452367 
880.388633145 16.3372652585 1.0 1.13871481933 0.583260131558 
914.792087542 17.0728410133 1.0 0.958445855231 0.302534476819 
899.863267788 20.9788019621 1.0 1.26545349419 0.416281193954 
876.72398919 22.0350929574 1.0 1.15310499763 0.641305246631 
896.120350113 22.452005226 1.0 1.18052110545 0.595732088269 
809.765307812 25.6209807337 1.0 1.09585143176 0.585832460612 
883.267206405 33.3779409037 1.0 1.17514394908 0.714050859049 
7548.75247205 37.48486291 1.0 0.2 0.3 
918.43082969 44.8289820193 1.0 1.16409424207 0.779832475048 
8776.39383389 49.79486291 1.0 0.1 0.3 
1124.28777115 51.8936613388 1.0 0.843716628888 0.649525027789 
3544.49775755 55.53513709 1.0 0.5 0.1 
1123.51542534 70.16486291 1.0 0.8 0.7 
1299.13153581 70.8231289421 1.0 1.46819328037 1.11108588898 
7806.33590856 86.48486291 1.0 0.1 0.4 
1482.4028395 102.82486291 1.0 0.7 0.8 
1487.89550779 112.12486291 1.0 1.1 1.2 
3688.178019 124.28486291 1.0 0.3 0.6 
3733.98025189 195.07486291 1.0 0.1 0.8 
2715.87189797 200.79486291 1.0 0.4 1.0 
866.429152351 0.0324953186434 3.0 1.0565010738 0.46048991341 
883.034818221 0.0433087061723 3.0 1.2990688016 0.501783120839 
817.471117766 0.603484329581 3.0 1.18748964323 0.497035764338 
